Date,Country,City,Specie,Count,Min,Max,Median,Variance
2020-01-29,AU,Canberra,dew,23,7,14.5,13,55.74
2020-01-29,AU,Canberra,temperature,72,14,33,21.6,370.57
2020-01-29,AU,Canberra,wind speed,64,0.1,7.4,2.2,34.94
2020-01-29,AU,Canberra,wind gust,71,0.1,16,5.3,149.44
2020-01-29,AU,Canberra,pressure,72,1014.5,1020.5,1017.5,18.18
2020-01-29,AU,Canberra,o3,69,1.3,26,13,340.07
2020-04-22,AU,Darwin,pm25,65,1,53,12,839.05
2020-01-29,AU,Canberra,humidity,72,24.5,90.1,63.5,4402.97
2020-01-29,AU,Canberra,co,46,2.9,11.9,6.3,49.58
2020-01-29,AU,Canberra,pm10,72,19,118,50,5185.63
2020-04-29,AU,Hobart,pm25,65,5,59,13,1212.2
2020-01-29,AU,Adelaide,no2,127,0.5,37.1,5.1,339.28
2020-01-29,AU,Adelaide,co,48,0.4,9.4,1.7,25.67
2020-01-29,AU,Adelaide,so2,8,0.6,1.6,1.1,0.71
2020-01-29,AU,Adelaide,dew,24,1,14,10,109.76
2020-01-29,AU,Adelaide,wind gust,166,0.2,21.9,5.8,235.9
2020-01-29,AU,Adelaide,temperature,168,14.5,40.5,30.1,705.67
2020-01-29,AU,Adelaide,pressure,168,1008.7,1016.4,1014.1,61.54
2020-01-29,AU,Adelaide,pm10,156,2,66,19,988.55
2020-01-29,AU,Adelaide,o3,76,0.5,20.8,8.6,348.57
2020-01-29,AU,Adelaide,humidity,168,5.5,77,25.2,4613.25
2020-01-29,AU,Adelaide,wind speed,143,0.1,8.3,2.6,32.11
2020-01-29,AU,Brisbane,wind speed,216,0.2,7.6,1.8,24.17
2020-01-29,AU,Brisbane,o3,58,0.5,17.9,4.5,194.53
2020-01-29,AU,Brisbane,temperature,192,24,36.5,27.7,73.67
2020-01-29,AU,Brisbane,humidity,216,45.8,92,71.7,1343.15
2020-01-29,AU,Brisbane,so2,29,0.6,12.7,1.1,53.37
2020-01-29,AU,Brisbane,no2,113,0.5,10.1,2.3,39.52
2020-01-29,AU,Brisbane,dew,51,21.5,23,22.5,2.96
2020-01-29,AU,Brisbane,co,20,1,2.8,1.9,4.16
2020-01-29,AU,Brisbane,pressure,216,1009.2,1018.1,1014,42.27
2020-01-29,AU,Brisbane,wind gust,214,0.1,14,5.4,167.65
2020-01-29,AU,Brisbane,pm10,210,3,50,14,303.94
2020-05-05,AU,Perth,pm25,65,11,28,18,165.29
2020-01-29,AU,Brisbane,wd,216,1,357,78,182733
2020-01-29,AU,Perth,co,3,2,3,2,3.33
2020-01-29,AU,Perth,o3,2,13,19,13,180
2020-05-06,AU,Hobart,pm25,65,5,53,13,974.41
2020-01-29,AU,Perth,dew,44,14.5,19.2,16,13.58
2020-01-29,AU,Perth,temperature,72,18.8,28.3,22,84.31
2020-01-29,AU,Perth,pm10,3,9,11,10,10
2020-01-29,AU,Perth,humidity,64,8,95.3,58.8,9672.51
2020-01-29,AU,Perth,wind speed,72,0.2,9,4.5,43.95
2020-01-29,AU,Perth,pressure,72,999.4,1009,1002.3,94.03
2020-01-29,AU,Perth,wind gust,72,3.7,19.2,9.5,124.23
2020-01-29,AU,Wollongong,wind speed,71,1,12.5,3.6,94.31
2020-01-29,AU,Wollongong,pressure,72,1013.9,1018.1,1015.7,10.62
2020-01-29,AU,Wollongong,co,13,2.3,4.5,3.4,6.36
2020-01-29,AU,Wollongong,o3,68,4,27.2,20,268.77
2020-01-29,AU,Wollongong,so2,6,1.5,8.6,2.9,62.74
2020-01-29,AU,Wollongong,visibility,72,5,96,21,8681.34
2020-01-29,AU,Wollongong,pm10,72,6,62,23,1716.52
2020-01-29,AU,Wollongong,temperature,72,20.5,27.9,23.2,49.77
2020-01-29,AU,Wollongong,wind gust,72,0.6,20,7,257.93
2020-01-29,AU,Wollongong,humidity,72,22,84,53.7,4680.05
2020-05-11,AU,Darwin,pm25,65,6,83,36,4190.84
2020-01-29,AU,Wollongong,no2,49,1,9.3,1.9,35.78
2020-01-30,AU,Sydney,visibility,144,12,66,32,755.9
2020-01-30,AU,Sydney,dew,23,16.5,22,18.5,24.61
2020-01-30,AU,Sydney,humidity,168,37.3,94.8,77.2,1443.6
2020-01-30,AU,Sydney,pressure,168,1,1018.9,1009.8,1258120
2020-01-30,AU,Sydney,so2,30,1.5,5.8,1.5,13.34
2020-01-30,AU,Sydney,no2,117,1,19.5,4.7,286.19
2020-01-30,AU,Sydney,temperature,168,17.7,32.4,25.3,114.53
2020-01-30,AU,Sydney,pm10,144,2,71,26,1334.15
2020-01-30,AU,Sydney,o3,132,0.8,62.2,18.4,1656.59
2020-01-30,AU,Sydney,wind speed,137,0.1,8.8,2,31.12
2020-01-30,AU,Sydney,wind gust,135,0.1,16.1,5.3,148.68
2020-01-30,AU,Sydney,co,23,1.2,3.4,2.3,8.03
2020-05-11,AU,Canberra,pm25,65,4,107,43,6632.15
2020-01-30,AU,Newcastle,pressure,129,1013,1017.3,1015.8,18.3
2020-01-30,AU,Newcastle,dew,22,19,23,21,13.43
2020-01-30,AU,Newcastle,temperature,129,20,28,24.4,28.41
2020-01-30,AU,Newcastle,humidity,129,67,97,88,376.24
2020-01-30,AU,Newcastle,pm10,144,4,51,28,795.02
2020-01-30,AU,Newcastle,so2,30,1.5,5.8,1.5,17.5
2020-05-16,AU,Canberra,pm25,65,1,172,37,29717.7
2020-01-30,AU,Newcastle,no2,102,1,20.4,2.8,239.75
2020-01-30,AU,Newcastle,wind gust,126,1,10,6,54.39
2020-01-30,AU,Newcastle,wind speed,118,0.1,6.9,2,20.86
2020-01-30,AU,Launceston,pressure,168,1007.5,1012.6,1010.2,22.71
2020-01-30,AU,Launceston,pm10,166,3,30,8,89.21
2020-05-17,AU,Hobart,pm25,65,5,74,17,2324.16
2020-01-30,AU,Launceston,dew,36,4.5,13.5,10.5,84.61
2020-01-30,AU,Launceston,temperature,168,12.9,31.3,20.2,397.38
2020-01-30,AU,Launceston,humidity,168,26.8,96.5,68.1,5922.14
2020-01-30,AU,Launceston,wind gust,168,0.5,22.1,13.6,231.26
2020-01-30,AU,Launceston,wind speed,168,1.3,11.3,7.3,66.38
2020-01-30,AU,Hobart,temperature,72,15.5,35.7,23.4,399.88
2020-01-30,AU,Hobart,humidity,72,21,86,35.2,5199.98
2020-01-30,AU,Hobart,wind speed,71,0.3,8.2,3.5,53.64
2020-01-30,AU,Hobart,pressure,72,997.3,1012.2,1000.7,199.17
2020-01-30,AU,Hobart,pm10,69,2,45,6,581.3
2020-05-21,AU,Canberra,pm25,65,1,68,14,1873.73
2020-01-30,AU,Hobart,wind gust,72,0.7,13.9,8.3,129.76
2020-01-30,AU,Darwin,so2,47,0.2,0.4,0.3,0.03
2020-01-30,AU,Darwin,wind gust,69,0.2,4.2,1.5,11.37
2020-01-30,AU,Darwin,pm10,72,12,52,26,395.82
2020-01-30,AU,Darwin,no2,47,0.1,1,0.2,0.63
2020-01-30,AU,Darwin,temperature,48,28.4,35.4,30,49.74
2020-05-28,AU,Wollongong,pm25,65,1,50,19,1456.28
2020-01-30,AU,Darwin,humidity,48,65,86.6,78.4,237.65
2020-01-30,AU,Darwin,wind speed,72,2,17.5,5.5,210.13
2020-01-30,AU,Darwin,wd,72,94.3,322.5,282.1,81116.3
2020-01-30,AU,Darwin,dew,72,25,27,25,2.74
2020-01-30,AU,Darwin,o3,71,3.1,8.6,4.4,12.41
2020-01-30,AU,Darwin,pressure,72,1003.5,1014,1005.8,32.63
2020-01-30,AU,Darwin,precipitation,24,75.8,82,75.8,92.73
2020-01-30,AU,Darwin,co,70,1.6,6.3,4.8,15.29
2020-01-30,AU,Melbourne,o3,166,0.2,60.9,26.4,5434.02
2020-01-30,AU,Melbourne,co,108,0.2,5.6,2,20.57
2020-01-30,AU,Melbourne,temperature,216,13.1,41.1,30.1,903.86
2020-01-30,AU,Melbourne,humidity,216,11.5,92.1,30.9,8116.69
2020-01-30,AU,Melbourne,wind gust,197,0.1,14.5,4.3,154.37
2020-01-30,AU,Melbourne,pressure,216,1006.5,1015.3,1010.9,44.81
2020-01-30,AU,Melbourne,so2,25,0.5,1.5,1.5,2.07
2020-01-30,AU,Melbourne,pm10,197,12,400,28,11463.5
2020-05-30,AU,Canberra,pm25,65,6,163,48,27677.6
2020-01-30,AU,Melbourne,no2,182,3.8,50.1,13,1752.73
2020-01-30,AU,Melbourne,dew,63,0,16,7,221.11
2020-01-30,AU,Melbourne,wind speed,177,0.1,5.4,2,18.61
2020-01-30,AU,Canberra,no2,31,0.5,13.3,2.8,113.57
2020-01-30,AU,Canberra,dew,22,-1.3,13.5,9,284.2
2020-01-30,AU,Canberra,temperature,72,14,36.6,25.6,634.82
2020-01-30,AU,Canberra,wind speed,50,0.1,6,2,20.99
2020-01-30,AU,Canberra,wind gust,57,0.1,14.4,4.4,110.56
2020-01-30,AU,Canberra,pressure,72,1012.6,1021.3,1018,52.05
2020-01-30,AU,Canberra,o3,68,0.9,26.4,8.6,683.49
2020-06-01,AU,Hobart,pm25,65,5,46,13,1333.99
2020-01-30,AU,Canberra,humidity,72,14,90.8,38.7,8407.74
2020-01-30,AU,Canberra,co,44,1.3,7.5,4.2,30.26
2020-01-30,AU,Canberra,pm10,72,11,94,30,3968.79
2020-06-08,AU,Canberra,pm25,65,4,156,59,23215.3
2020-01-30,AU,Adelaide,no2,111,0.5,30.7,2.8,366.6
2020-01-30,AU,Adelaide,co,44,0.1,4.2,1.3,12.23
2020-01-30,AU,Adelaide,so2,19,0.6,1.1,1.1,0.61
2020-01-30,AU,Adelaide,dew,24,-10,9.5,-1,438.5
2020-01-30,AU,Adelaide,wind gust,153,0.6,22.1,7,269.09
2020-01-30,AU,Adelaide,temperature,157,20,46.1,36.2,521.21
2020-01-30,AU,Adelaide,pressure,157,1002.6,1010.2,1007.8,56.74
2020-01-30,AU,Adelaide,pm10,143,4,126,26,2609.67
2020-01-30,AU,Adelaide,o3,71,0.9,18.3,12.6,232.83
2020-01-30,AU,Adelaide,humidity,157,5,57.6,11,1501.03
2020-01-30,AU,Adelaide,wind speed,146,0.1,9,2.7,52.25
2020-01-30,AU,Brisbane,wind speed,215,0.1,4.3,1.9,9.92
2020-01-30,AU,Brisbane,o3,59,0.5,11.4,3.3,91.91
2020-01-30,AU,Brisbane,temperature,191,24.6,33.7,27.2,38.26
2020-01-30,AU,Brisbane,humidity,216,52.1,89,67.5,770.66
2020-01-30,AU,Brisbane,so2,15,0.6,1.1,0.6,0.43
2020-01-30,AU,Brisbane,no2,86,0.5,11,3.2,51.15
2020-01-30,AU,Brisbane,precipitation,2,0.2,0.2,0.2,0
2020-01-30,AU,Brisbane,dew,66,20,22,21.5,4.32
2020-01-30,AU,Brisbane,co,19,1,4.6,2.8,9.05
2020-01-30,AU,Brisbane,pressure,216,1010.8,1019.6,1016,48.53
2020-01-30,AU,Brisbane,wind gust,182,0.1,11.7,4.5,106
2020-01-30,AU,Brisbane,pm10,206,1,47,11,370.14
2020-06-17,AU,Wollongong,pm25,65,1,41,17,795.07
2020-01-30,AU,Brisbane,wd,215,9,350,69,18924.2
2020-01-30,AU,Perth,co,9,1,3,2,7.5
2020-01-30,AU,Perth,o3,6,15,20,17,37.67
2020-06-21,AU,Wollongong,pm25,65,2,55,18,1813.82
2020-01-30,AU,Perth,dew,47,8,19,10.5,111.2
2020-01-30,AU,Perth,temperature,72,17,24.4,20,40
2020-01-30,AU,Perth,pm10,9,6,8,7,6.11
2020-01-30,AU,Perth,so2,3,2.9,2.9,2.9,0
2020-01-30,AU,Perth,humidity,68,10,100,50.9,8603.46
2020-01-30,AU,Perth,wind speed,72,2.2,11.1,5.4,40.52
2020-01-30,AU,Perth,pressure,72,999,1011,1002.1,140.39
2020-01-30,AU,Perth,no2,6,1.2,2.3,1.2,3.23
2020-01-30,AU,Perth,wind gust,72,8.2,22,13.4,141.37
2020-01-30,AU,Wollongong,wind speed,69,0.1,24.1,4.3,473.56
2020-01-30,AU,Wollongong,pressure,72,1012.4,1017.9,1016,37.72
2020-01-30,AU,Wollongong,o3,66,0.8,35.2,16.8,1288.87
2020-01-30,AU,Wollongong,so2,10,1.5,10,4.3,81.66
2020-01-30,AU,Wollongong,visibility,71,5,39,22,980.39
2020-01-30,AU,Wollongong,pm10,69,1,64,24,2157.54
2020-01-30,AU,Wollongong,temperature,72,16.6,31.8,23.8,178.48
2020-01-30,AU,Wollongong,wind gust,71,0.1,27.2,7,778.92
2020-01-30,AU,Wollongong,humidity,72,23,93,48.7,6105.54
2020-07-01,AU,Wollongong,pm25,65,3,54,23,1493.16
2020-01-30,AU,Wollongong,no2,57,1,13.9,4.7,85.29
2020-01-31,AU,Sydney,visibility,159,7,48,20,827.54
2020-01-31,AU,Sydney,dew,20,21,22.5,22,1.37
2020-01-31,AU,Sydney,humidity,168,40.3,95,78.2,1533.64
2020-01-31,AU,Sydney,pressure,168,1,1016.8,1007.6,1251860
2020-01-31,AU,Sydney,so2,76,1.5,22.9,4.3,255.85
2020-01-31,AU,Sydney,no2,130,1,14.9,7.5,126.5
2020-01-31,AU,Sydney,temperature,168,21.3,39.6,26.5,133.42
2020-01-31,AU,Sydney,pm10,145,2,597,22,23861
2020-01-31,AU,Sydney,o3,150,0.8,78.9,13.6,2063.11
2020-01-31,AU,Sydney,wind speed,143,0.1,11,2.8,32.92
2020-01-31,AU,Sydney,wind gust,140,0.1,26.3,6.9,185.08
2020-01-31,AU,Sydney,co,31,1.2,4.5,2.3,9.84
2020-07-04,AU,Darwin,pm25,65,1,75,24,2928.16
2020-01-31,AU,Newcastle,pressure,144,1010,1015.2,1013,27.2
2020-01-31,AU,Newcastle,dew,16,21.5,23,22,2.41
2020-01-31,AU,Newcastle,temperature,144,23,30.5,27,62.26
2020-01-31,AU,Newcastle,humidity,144,63.5,94,78.4,935.95
2020-01-31,AU,Newcastle,pm10,144,3,67,21,1943.06
2020-01-31,AU,Newcastle,so2,36,1.5,17.2,1.5,153.56
2019-02-10,AU,Wollongong,pm25,64,20,42,29,464.35
2020-01-31,AU,Newcastle,no2,127,1,12.1,3.8,83.3
2020-01-31,AU,Newcastle,wind gust,132,0.3,15,7.5,214.96
2020-01-31,AU,Newcastle,wind speed,104,0.4,7.2,3.4,30.96
2020-01-31,AU,Launceston,pressure,168,1000.9,1011.2,1008.6,107.37
2020-01-31,AU,Launceston,pm10,160,8,149,27,22991.4
2019-03-17,AU,Wollongong,pm25,64,11,27,20,227.14
2020-01-31,AU,Launceston,dew,48,5,14.5,12,107.35
2020-01-31,AU,Launceston,temperature,168,10.6,35,25,561.77
2020-01-31,AU,Launceston,humidity,168,22.6,96.5,48.2,7128.23
2020-01-31,AU,Launceston,wind gust,134,0.6,18.3,6.1,291.01
2020-01-31,AU,Launceston,wind speed,132,0.1,10.1,2.5,96.33
2020-01-31,AU,Hobart,temperature,72,15,38.8,25.6,767.05
2020-01-31,AU,Hobart,humidity,72,15.3,88.2,47.1,7312.23
2020-01-31,AU,Hobart,wind speed,69,0.2,7.7,2.8,56.62
2020-01-31,AU,Hobart,pressure,72,994,1012.5,1001.2,318.63
2020-01-31,AU,Hobart,pm10,69,8,41,17,748.38
2019-03-22,AU,Perth,pm25,64,20,51,34,688.25
2020-01-31,AU,Hobart,wind gust,72,0.2,13.6,5,144.4
2020-01-31,AU,Darwin,so2,47,0.2,0.5,0.3,0.04
2020-01-31,AU,Darwin,wind gust,69,0.2,4,1,15.65
2020-01-31,AU,Darwin,pm10,72,8,37,22,200.47
2020-01-31,AU,Darwin,no2,50,0.1,1.4,0.2,0.87
2020-01-31,AU,Darwin,temperature,48,27.9,36.1,30,78.73
2019-03-24,AU,Darwin,pm25,64,1,52,21,1141.49
2020-01-31,AU,Darwin,humidity,48,60.1,84.6,76.5,479.7
2020-01-31,AU,Darwin,wind speed,72,1.7,14.2,4.6,142.54
2020-01-31,AU,Darwin,wd,72,89.8,305.2,283.8,78474.6
2020-01-31,AU,Darwin,dew,60,24,25,25,2
2020-01-31,AU,Darwin,o3,71,2.9,5.3,3.7,2.14
2020-01-31,AU,Darwin,pressure,72,1005.6,1016,1007.4,43.24
2020-01-31,AU,Darwin,precipitation,24,82,82,82,0
2020-01-31,AU,Darwin,co,70,0.8,5.3,4,25.78
2020-01-31,AU,Melbourne,o3,240,0.5,63.5,27.2,1537.16
2020-01-31,AU,Melbourne,co,240,0.9,5.9,1.5,7.2
2020-01-31,AU,Melbourne,temperature,240,17.7,43.5,27.2,588.19
2020-01-31,AU,Melbourne,humidity,240,21.5,80.1,46.2,3007.22
2020-01-31,AU,Melbourne,wind gust,225,0.1,23.5,7.6,339.18
2020-01-31,AU,Melbourne,pressure,240,1000.4,1010.6,1006.8,58.31
2020-01-31,AU,Melbourne,pm10,312,20,137,56,6905.88
2019-03-26,AU,Darwin,pm25,64,1,30,15,614.12
2020-01-31,AU,Melbourne,no2,240,2.8,62,8.4,859.36
2020-01-31,AU,Melbourne,dew,71,6,20,10,160.86
2020-01-31,AU,Melbourne,wind speed,210,0.1,10.1,2.5,37.56
2020-01-31,AU,Canberra,no2,39,0.5,15.6,5.5,142.61
2020-01-31,AU,Canberra,dew,24,6.5,13.5,11,22.23
2020-01-31,AU,Canberra,temperature,72,17,40.7,32.4,709
2020-01-31,AU,Canberra,wind speed,51,0.3,10.1,2.7,96.19
2020-01-31,AU,Canberra,wind gust,58,0.1,20.1,4.4,393.27
2020-01-31,AU,Canberra,pressure,72,1010.9,1018.9,1015,53.52
2020-01-31,AU,Canberra,o3,69,0.5,42.3,12.2,1026.47
2019-04-07,AU,Newcastle,pm25,64,25,49,35,435.2
2020-01-31,AU,Canberra,humidity,72,18.3,68.5,32,2791.56
2020-01-31,AU,Canberra,co,44,1.3,11.5,4.1,83.35
2020-01-31,AU,Canberra,pm10,72,15,101,45,2552.04
2019-04-13,AU,Hobart,pm25,64,5,21,9,141.59
2020-01-31,AU,Adelaide,no2,113,0.5,24.3,2.3,205.6
2020-01-31,AU,Adelaide,co,48,0.9,4.2,3.3,5.62
2020-01-31,AU,Adelaide,so2,7,0.6,1.1,1.1,0.71
2020-01-31,AU,Adelaide,dew,24,5,24,22,224.43
2020-01-31,AU,Adelaide,wind gust,144,0.2,34,8.6,435.88
2020-01-31,AU,Adelaide,temperature,144,15,37.3,31.3,181.06
2020-01-31,AU,Adelaide,pressure,144,1001.8,1013.2,1004.9,36.28
2020-01-31,AU,Adelaide,pm10,143,5,142,38,7203.07
2020-01-31,AU,Adelaide,o3,72,2.1,18.7,8.6,109.32
2020-01-31,AU,Adelaide,humidity,144,10,100,54,4704.61
2020-01-31,AU,Adelaide,wind speed,142,0.1,15,3.2,96.63
2020-01-31,AU,Brisbane,wind speed,222,0.1,4.8,1.8,15.81
2020-01-31,AU,Brisbane,o3,61,0.5,9.8,4.5,57.48
2020-01-31,AU,Brisbane,temperature,212,22.9,33,26.7,45.52
2020-01-31,AU,Brisbane,humidity,223,53.4,93.7,68.1,792.52
2020-01-31,AU,Brisbane,so2,5,0.6,0.6,0.6,0
2020-01-31,AU,Brisbane,no2,99,0.5,8.7,3.2,50.45
2020-01-31,AU,Brisbane,precipitation,2,0.2,0.2,0.2,0
2020-01-31,AU,Brisbane,dew,69,20,23,20.5,5.46
2020-01-31,AU,Brisbane,co,19,1,2.8,1.9,4.41
2020-01-31,AU,Brisbane,pressure,223,1011,1021.7,1017,57.9
2020-01-31,AU,Brisbane,wind gust,204,0.1,14.5,4.5,128.73
2020-01-31,AU,Brisbane,pm10,201,1,35,10,304.06
2019-04-15,AU,Newcastle,pm25,64,25,45,37,417.48
2020-01-31,AU,Brisbane,wd,214,29,260,86,34894.1
2020-01-31,AU,Perth,co,9,1,2,2,2.5
2020-01-31,AU,Perth,o3,22,12,24,16,71.36
2019-04-18,AU,Darwin,pm25,64,3,37,13,350.32
2020-01-31,AU,Perth,dew,42,4,11,8,35.15
2020-01-31,AU,Perth,temperature,72,10.5,24.6,18.9,146.87
2020-01-31,AU,Perth,pm10,27,8,12,10,16.92
2020-01-31,AU,Perth,so2,7,2.9,5.8,5.8,12.01
2020-01-31,AU,Perth,humidity,72,10,83.3,50.2,4349.93
2020-01-31,AU,Perth,wind speed,72,0.4,10,4.1,77.21
2020-01-31,AU,Perth,pressure,72,1003.3,1017.5,1009.3,189.43
2020-01-31,AU,Perth,no2,22,1.2,5.6,1.2,14.27
2020-01-31,AU,Perth,wind gust,72,1,21.8,7.6,284.08
2020-01-31,AU,Wollongong,wind speed,65,1,22.8,6.1,385.83
2020-01-31,AU,Wollongong,pressure,72,1009.6,1015.7,1013.2,38.6
2020-01-31,AU,Wollongong,o3,67,0.8,34.4,15.2,742.81
2020-01-31,AU,Wollongong,so2,17,1.5,15.8,10,249.94
2020-01-31,AU,Wollongong,visibility,72,16,52,26,1096.31
2020-01-31,AU,Wollongong,pm10,72,8,83,28,1352.93
2020-01-31,AU,Wollongong,temperature,72,21.1,35.5,25,185.08
2020-01-31,AU,Wollongong,wind gust,66,0.2,27.4,9.4,520.66
2020-01-31,AU,Wollongong,humidity,72,23,94,69.3,6075.88
2019-04-21,AU,Hobart,pm25,64,13,38,21,366.84
2020-01-31,AU,Wollongong,no2,48,1,15.8,7.5,112.78
2020-02-01,AU,Sydney,visibility,167,10,27,19,101.68
2020-02-01,AU,Sydney,dew,23,18.5,23,22,19.04
2020-02-01,AU,Sydney,humidity,168,16.7,92.3,74.1,3402.38
2020-02-01,AU,Sydney,pressure,168,1,1012.1,1003.3,1240640
2020-02-01,AU,Sydney,so2,71,1.5,28.6,1.5,222.19
2020-02-01,AU,Sydney,no2,148,1,26.9,6.5,262.33
2020-02-01,AU,Sydney,temperature,168,23.3,46,28.3,316.76
2020-02-01,AU,Sydney,pm10,156,8,81,27,1180.07
2020-02-01,AU,Sydney,o3,128,0.8,105.5,25.6,6593.8
2020-02-01,AU,Sydney,wind speed,156,0.1,12.5,2.8,65.93
2020-02-01,AU,Sydney,wind gust,140,0.1,24.6,7.7,259.14
2020-02-01,AU,Sydney,co,41,1.2,4.5,2.3,11.16
2019-05-02,AU,Wollongong,pm25,64,31,60,43,331.58
2020-02-01,AU,Newcastle,pressure,144,1005.5,1011.7,1008.8,50.42
2020-02-01,AU,Newcastle,dew,19,17.5,22.5,21,23.99
2020-02-01,AU,Newcastle,temperature,144,23,36.2,29.4,188.81
2020-02-01,AU,Newcastle,humidity,144,46.6,88,67.1,2065.14
2020-02-01,AU,Newcastle,pm10,144,8,81,29,2879.37
2020-02-01,AU,Newcastle,so2,49,1.5,11.5,1.5,33.49
2019-05-08,AU,Wollongong,pm25,64,15,48,30,853.61
2020-02-01,AU,Newcastle,no2,134,1,15.8,4.7,108.91
2020-02-01,AU,Newcastle,wind gust,144,0.3,14.8,6,171.56
2020-02-01,AU,Newcastle,wind speed,119,0.1,6.4,1.5,30.18
2020-02-01,AU,Launceston,pressure,168,1000.8,1006,1003.5,17.98
2020-02-01,AU,Launceston,pm10,168,2,138,9,11254.1
2019-05-11,AU,Newcastle,pm25,64,11,40,20,525.08
2020-02-01,AU,Launceston,dew,48,11,21,17.5,102.27
2020-02-01,AU,Launceston,temperature,168,14.4,22,19.8,55.51
2020-02-01,AU,Launceston,humidity,168,68,100,93.2,388.56
2020-02-01,AU,Launceston,wind gust,168,0.1,20.8,14.6,263.03
2020-02-01,AU,Launceston,wind speed,163,0.2,11,7.1,77.72
2020-02-01,AU,Hobart,temperature,72,13.7,24.8,21.6,90.17
2020-02-01,AU,Hobart,humidity,72,58.8,89.6,77.7,802.9
2020-02-01,AU,Hobart,wind speed,72,0.1,5.3,1.1,11.56
2020-02-01,AU,Hobart,pressure,72,991.4,1006.7,997.4,156.44
2020-02-01,AU,Hobart,pm10,72,3,23,9,272.38
2019-05-23,AU,Newcastle,pm25,64,40,59,54,228.57
2020-02-01,AU,Hobart,wind gust,72,0.4,9.5,2.8,64.48
2020-02-01,AU,Darwin,so2,38,0.1,0.9,0.3,0.13
2020-02-01,AU,Darwin,wind gust,57,0.2,3.2,1,7
2020-02-01,AU,Darwin,pm10,57,6,32,19,206.06
2020-02-01,AU,Darwin,no2,38,0.1,0.9,0.2,0.45
2020-02-01,AU,Darwin,temperature,48,27.7,35.9,30,68.49
2019-06-08,AU,Hobart,pm25,64,5,78,9,3537.91
2020-02-01,AU,Darwin,humidity,36,61.6,82.5,71.3,428.86
2020-02-01,AU,Darwin,wind speed,54,1.5,14.8,4.9,117.99
2020-02-01,AU,Darwin,wd,54,82.1,301.5,275.4,81274.9
2020-02-01,AU,Darwin,dew,69,23.5,25,24.5,2.05
2020-02-01,AU,Darwin,o3,56,2.9,4.1,3.5,0.94
2020-02-01,AU,Darwin,pressure,72,1006.4,1015,1009,47.77
2020-02-01,AU,Darwin,precipitation,19,82,82,82,0
2020-02-01,AU,Darwin,co,55,0.8,5.8,4.9,34.7
2020-02-01,AU,Melbourne,o3,228,3.2,20,9.6,155.34
2020-02-01,AU,Melbourne,co,228,0.2,2.6,1.7,4.61
2020-02-01,AU,Melbourne,temperature,312,15.5,29.4,23.3,189.44
2020-02-01,AU,Melbourne,humidity,312,62.4,100,88.9,887.49
2020-02-01,AU,Melbourne,wind gust,285,0.1,15.2,6.6,116.57
2020-02-01,AU,Melbourne,pressure,312,1004.2,1013.6,1008.2,49.14
2020-02-01,AU,Melbourne,pm10,306,1,55,18,2646.03
2019-06-15,AU,Hobart,pm25,64,5,89,9,4059.05
2020-02-01,AU,Melbourne,no2,210,2.8,15.8,7.5,78.94
2020-02-01,AU,Melbourne,dew,64,15,22,20,48.72
2020-02-01,AU,Melbourne,wind speed,278,0.1,8.1,2.5,25.72
2020-02-01,AU,Canberra,no2,33,0.5,11,5.1,115.99
2020-02-01,AU,Canberra,dew,24,11.5,14.5,13,6.52
2020-02-01,AU,Canberra,temperature,72,26.5,40.5,34.1,214.77
2020-02-01,AU,Canberra,wind speed,65,0.1,16.5,3.6,346.15
2020-02-01,AU,Canberra,wind gust,69,0.1,27.6,10,731.34
2020-02-01,AU,Canberra,pressure,72,1008.9,1018.4,1012,54.22
2020-02-01,AU,Canberra,o3,68,1.3,20.8,13.5,346.05
2019-06-18,AU,Darwin,pm25,64,1,102,28,6668.99
2020-02-01,AU,Canberra,humidity,72,23.7,45.5,32.8,454.08
2020-02-01,AU,Canberra,co,44,0.9,3.1,1.9,4.16
2020-02-01,AU,Canberra,pm10,72,28,138,74,11110
2019-06-21,AU,Hobart,pm25,64,5,89,13,3236.25
2020-02-01,AU,Adelaide,no2,108,0.5,7.8,1.4,27.96
2020-02-01,AU,Adelaide,co,48,1.1,3.8,2.3,3.97
2020-02-01,AU,Adelaide,so2,11,0.6,9.7,1.1,78.44
2020-02-01,AU,Adelaide,dew,23,12,24.5,17.4,154.79
2020-02-01,AU,Adelaide,wind gust,144,0.6,16.9,7,109.12
2020-02-01,AU,Adelaide,aqi,142,13,161,38,9415.37
2020-02-01,AU,Adelaide,temperature,144,16.6,25,19.5,68.06
2020-02-01,AU,Adelaide,pressure,144,1005.6,1015.1,1012.2,86.14
2020-02-01,AU,Adelaide,pm10,141,1,27,8,368.79
2020-02-01,AU,Adelaide,o3,67,0.5,9.4,5.3,35.35
2020-02-01,AU,Adelaide,humidity,144,66,100,91.9,706.75
2020-02-01,AU,Adelaide,wind speed,144,0.1,8.1,2.5,31.14
2020-02-01,AU,Brisbane,wind speed,223,0.1,7.4,2.3,25.45
2020-02-01,AU,Brisbane,o3,68,0.5,17.9,4.9,127.25
2020-02-01,AU,Brisbane,temperature,223,22.8,33.5,27,52.83
2020-02-01,AU,Brisbane,humidity,233,47,91.7,67.5,1007.33
2020-02-01,AU,Brisbane,so2,15,0.6,2.6,0.6,2.74
